I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
221.532	150.462	27.7036	3.47015	1.25498	178	-5.59192	-1.91833	0.0388868	90.3878	5557.23	-0.268835	2.91566	0.0130528	-2.38004	2.19449	1.57635	-4.96052	-1.47128	-1.05656	0.142565	7.43397	6.9546	8.90083	11529.2	1622.11	0.537156	0.499385	3291.35	37238.3	7121.8	1120.09	137.081	575.29	68.2933	4.67641	0.358798	8.71339	-0.44	-0.15
220.779	150.331	27.672	3.46707	1.24325	178	-5.62551	-1.91818	0.0398087	87.8715	5590.27	-0.273378	2.8831	0.0134209	-2.7076	3.179	1.52918	-5.04036	-1.54037	-1.11474	0.134432	7.60487	7.1157	8.90147	11453.2	1619.54	0.544941	0.528648	3203.56	36474.8	6927.2	1065.65	126.703	562.776	64.9497	4.36387	0.326197	8.578	-0.44	-0.148492
220.027	150.2	27.6405	3.46399	1.23148	178	-5.65992	-1.91863	0.0407798	85.3351	5623.96	-0.283102	2.8454	0.013789	-3.13138	4.56142	1.47402	-5.11057	-1.61509	-1.17586	0.125848	7.77404	7.27524	8.89783	11366.6	1615.24	0.553885	0.559459	3119.07	36994.4	6754.3	994.219	132.137	582.402	61.743	4.02016	0.339111	8.44078	-0.44	-0.146985
219.275	150.069	27.6089	3.46091	1.2197	178	-5.69526	-1.91986	0.0418191	82.7774	5658	-0.306617	2.79879	0.0141423	-3.70028	6.49664	1.40486	-5.15228	-1.69921	-1.24147	0.11636	7.93408	7.42629	8.88887	11264.8	1609.53	0.563673	0.590924	3041.26	35306.8	6499.74	1022.04	120.021	554.271	58.2049	4.15029	0.300125	8.3011	-0.44	-0.145477
218.547	149.938	27.5784	3.45782	1.20789	178	-5.73024	-1.92104	0.042877	80.2883	5690.74	-0.346518	2.74545	0.0144608	-4.28613	8.47117	1.32894	-5.17574	-1.78634	-1.31035	0.106774	8.0776	7.56188	8.87523	11152.6	1603.38	0.573379	0.620765	2971.72	33523	6337.43	990.343	118.775	523.479	55.4187	3.98294	0.29229	8.16425	-0.44	-0.14397
217.847	149.806	27.5491	3.45472	1.19605	178	-5.76465	-1.92213	0.0439475	77.8748	5721.92	-0.406517	2.68711	0.0147481	-4.78234	9.99524	1.24518	-5.18634	-1.87747	-1.3837	0.0970912	8.2093	7.68639	8.86364	11030.9	1597.25	0.58285	0.64938	2910.48	32027	6230.28	930.695	120.74	498.713	53.3053	3.66904	0.293819	8.03086	-0.44	-0.142462
217.147	149.674	27.5198	3.45162	1.1842	178	-5.80004	-1.92394	0.0450864	75.419	5752.49	-0.491862	2.62244	0.0150207	-5.12663	10.5868	1.15013	-5.18455	-1.98217	-1.46201	0.0868277	8.33681	7.80702	8.8573	10893.6	1590.97	0.592187	0.678156	2855.16	30453.1	6105.21	906.766	110.669	472.477	51.555	3.51131	0.261074	7.89481	-0.44	-0.140955
216.446	149.542	27.4904	3.4485	1.17232	178	-5.83677	-1.92679	0.0463277	72.808	5782.24	-0.616668	2.56015	0.0153408	-4.64399	7.60054	1.0437	-5.18719	-2.10555	-1.55362	0.0761609	8.46115	7.92471	8.85906	10749.3	1584.87	0.601426	0.707103	2806.2	28436.6	5893.56	873.681	107.44	436.662	49.5716	3.30344	0.247319	7.75401	-0.44	-0.139447
215.746	149.41	27.4611	3.44539	1.16041	178	-5.87465	-1.93056	0.0476621	70.038	5811.55	-0.771525	2.51448	0.0158028	-3.56231	2.14383	0.930017	-5.20998	-2.24853	-1.65867	0.0653045	8.58195	8.03912	8.86311	10629.6	1578.17	0.610779	0.73599	2760.72	26213.6	5652.51	831.281	103.275	395.682	47.3661	3.01298	0.228672	7.60845	-0.44	-0.13794
215.045	149.277	27.4318	3.44226	1.14848	178	-5.91397	-1.9355	0.049113	67.1349	5840.55	-0.962739	2.49935	0.0165135	-1.97852	-5.37447	0.804721	-5.26411	-2.41775	-1.7808	0.0541591	8.6995	8.15053	8.86996	10560.9	1570.83	0.620542	0.764909	2718.81	24495.2	5498.58	779.746	104.27	367.348	45.9502	2.65291	0.220525	7.45703	-0.44	-0.136432
