I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
186.635	146.516	26.248	3.37728	0.900272	177.031	-13.9248	-2.42763	0.658346	5.50087	6167.32	-1.1663	0.586295	0.292165	37.5249	54.8918	56.5648	37.4195	-23.1559	0.341115	0.312731	8.06478	7.60264	8.64302	6510.4	1407.75	0.330981	0.646588	2862.42	2372.71	317.911	24.123	1.97793	46.5932	3.69892	0.189691	0.0122399	1.32379	-0.43	-0.103266
186.095	146.375	26.2255	3.37397	0.8876	176.749	-13.9125	-2.35564	0.653913	5.6357	5938.38	-1.9333	0.591019	0.29121	47.6771	61.4058	66.0272	42.9313	-22.4642	0.208094	0.373276	8.18152	7.71357	9.03947	6720.4	1494.64	0.309273	0.650238	2968.68	2464.8	331.54	24.8119	1.9792	48.0006	3.84385	0.193806	0.0120623	1.32968	-0.43	-0.101759
185.554	146.233	26.2031	3.37064	0.874913	176.467	-13.9081	-2.29018	0.650128	5.75562	5698.07	-2.61085	0.594737	0.290324	54.8784	66.3803	67.9277	43.6018	-21.7625	0.10995	0.391415	8.27917	7.8065	9.31443	6944.48	1552.38	0.297732	0.656531	3035.48	2460.34	330.37	24.5918	2.0771	46.7515	3.77018	0.192476	0.0127169	1.33452	-0.43	-0.100251
185.014	146.092	26.1806	3.36732	0.862199	176.184	-13.9034	-2.22295	0.645637	5.89242	5457.18	-3.28619	0.598702	0.289292	60.4362	70.0239	67.157	42.643	-20.9338	0.086179	0.395893	8.37924	7.90175	9.55382	7164.06	1598.75	0.290887	0.665156	3087.84	2429.47	322.652	23.963	2.18522	45.1544	3.64492	0.189902	0.0136073	1.33958	-0.43	-0.0987437
184.492	145.95	26.1589	3.36398	0.849468	175.702	-13.9019	-2.16835	0.643004	5.9196	5264.13	-3.6413	0.60083	0.288418	62.285	72.2436	54.7184	34.4737	-20.1846	0.00584955	0.324211	8.48908	8.00621	9.64362	7381.5	1602.77	0.299082	0.683853	3076.69	2587.79	320.96	24.1516	2.02346	47.3997	3.54523	0.189617	0.0125165	1.34309	-0.43	-0.0972362
184.005	145.808	26.1387	3.36065	0.836718	174.851	-13.8783	-2.1157	0.639449	5.93586	5097.02	-3.95228	0.605037	0.28725	62.3761	73.2288	41.8353	26.6367	-19.4503	-0.0748472	0.248247	8.60156	8.11311	9.72518	7560.16	1599.54	0.309979	0.705292	3056.26	2717.55	326.771	24.4408	1.89977	48.409	3.46758	0.185722	0.0113384	1.34946	-0.43	-0.0957286
183.518	145.666	26.1185	3.3573	0.823949	173.999	-13.869	-2.07354	0.638175	5.95543	5008.28	-3.87183	0.604362	0.285299	29.8529	55.0584	13.4688	10.0652	-18.8228	-0.0937036	0.0799074	8.68719	8.19471	9.59278	7717.91	1551.93	0.337722	0.734068	2968.9	2687.43	326.897	24.7468	2.02414	46.9185	3.42312	0.185317	0.0119698	1.35265	-0.43	-0.0942211
183.031	145.524	26.0983	3.35395	0.811163	173.145	-13.8534	-2.02575	0.63565	6.00207	4922.95	-3.78447	0.605507	0.283609	-4.65816	36.954	-16.4466	-6.10837	-18.1091	-0.048661	-0.100286	8.81176	8.31306	9.49991	7856.8	1508.48	0.36589	0.767895	2883.18	2642.83	323.465	25.2371	2.15613	45.612	3.38382	0.188559	0.0127048	1.35682	-0.43	-0.0927136
182.545	145.382	26.078	3.3506	0.79836	172.291	-13.8467	-1.98524	0.634462	6.00931	4948.9	-3.3312	0.613297	0.286224	-58.1215	6.05966	-59.5757	-29.7821	-17.5378	0.019437	-0.356848	8.86642	8.36545	9.24783	7721.22	1429.07	0.413261	0.802536	2769.24	2696.07	325.394	25.8888	2.03119	47.0838	3.40053	0.193334	0.0118485	1.35907	-0.43	-0.091206
182.058	145.239	26.0578	3.34724	0.785531	171.434	-13.8282	-1.93303	0.631157	6.02129	4983.22	-2.84029	0.622953	0.288609	-113.397	-22.5575	-106.217	-52.8132	-16.7815	0.146423	-0.642155	8.98717	8.48025	9.0177	7572.05	1347.38	0.465725	0.848192	2648.97	2794.67	322.11	25.9057	1.8203	50.4291	3.44147	0.199433	0.0108183	1.36256	-0.43	-0.0896985
