I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
190.333	129.782	26.4017	2.98351	23.3962	142.525	-8.02109	2.46895	0.160224	15.0777	-5462.72	-3.22746	1.62912	0.0769609	62.7918	-22.4674	59.0913	-46.7225	37.8066	-29.9947	0.895063	16.4379	15.484	16.8638	12280	1499.75	1.51627	2.86421	2672.19	35384.3	16396.6	323.889	17.2882	39.6032	5.01553	0.403471	0.035705	3.39368	-0.439095	0.07
189.799	129.777	26.3795	2.98338	23.3957	142.563	-8.07854	2.47054	0.163138	14.9278	-5407.96	-3.37788	1.63376	0.079504	59.728	-21.8781	61.7633	-46.8212	39.9763	-31.1615	0.924878	16.9085	15.9289	17.4435	11753	1512.28	1.57248	2.99625	2701.23	34509.3	15742.8	306.436	17.3477	38.0229	4.87817	0.379764	0.0344193	3.35485	-0.438744	0.07
189.265	129.772	26.3573	2.98326	23.3952	142.599	-8.12993	2.46864	0.165598	14.7371	-5351.09	-3.58943	1.6334	0.0815207	54.9516	-19.0752	64.1749	-47.1221	41.8336	-32.088	0.949155	17.3014	16.301	17.9795	11389	1519.13	1.62511	3.12872	2719.84	35482.7	14202.7	287.534	18.3977	37.4357	4.34523	0.353989	0.0351204	3.32039	-0.438392	0.07
188.732	129.766	26.3351	2.98313	23.3947	142.637	-8.18632	2.46692	0.16863	14.5268	-5299.1	-3.67162	1.62224	0.0833758	49.8046	-15.4297	67.9709	-48.3755	43.8499	-32.8898	0.988553	17.4393	16.4327	18.1327	11092.4	1520.5	1.64333	3.16658	2727.6	35485.5	13401.3	287.092	18.7283	36.5709	4.10862	0.342935	0.0341428	3.28261	-0.43804	0.07
188.198	129.761	26.3129	2.98301	23.3942	142.673	-8.23734	2.46347	0.171288	14.2801	-5238.64	-3.72123	1.59242	0.0840909	45.4823	-11.7551	71.8369	-50.147	45.6048	-33.5226	1.02816	17.219	16.227	17.7697	10912.4	1503.81	1.63038	3.10414	2705.08	35055	13154.1	298.779	18.6218	36.9728	4.1115	0.346814	0.0322055	3.24725	-0.437688	0.07
187.664	129.755	26.2907	2.98288	23.3938	142.712	-8.2934	2.4614	0.174479	14.0399	-5171.8	-3.49592	1.55434	0.0845253	41.8737	-8.56098	77.4348	-53.1003	47.404	-33.964	1.08671	16.7819	15.8167	17.1472	10799.8	1479.27	1.59224	2.98279	2669.53	35478.4	12280.6	296.156	18.7348	36.5268	3.86448	0.332917	0.0305552	3.20969	-0.437337	0.07
187.131	129.75	26.2685	2.98275	23.3933	142.748	-8.34511	2.45804	0.177311	13.8143	-5093.49	-3.16469	1.50582	0.0842241	40.3057	-6.78407	83.1228	-56.5291	48.9989	-34.3263	1.14936	16.136	15.2098	16.181	10729.6	1443.7	1.53782	2.79642	2615.4	36577.6	10891.3	283.801	18.7981	36.0145	3.45203	0.31042	0.0288135	3.17455	-0.436985	0.07
186.597	129.745	26.2464	2.98263	23.3928	142.786	-8.40062	2.45675	0.180551	13.5936	-4993.64	-2.41683	1.44679	0.0832723	39.7564	-5.85088	90.4346	-60.9499	50.5359	-34.4478	1.22732	15.1429	14.2751	14.8353	10758.5	1390.45	1.45068	2.53782	2534.03	36270.2	10324.3	272.703	19.0594	34.9294	3.30963	0.288759	0.0272529	3.13834	-0.436633	0.07
186.063	129.74	26.2242	2.9825	23.3923	142.823	-8.45321	2.45445	0.183526	13.3884	-4883.77	-1.55052	1.38142	0.0818369	40.0765	-5.49658	97.726	-65.5761	51.9615	-34.5355	1.30771	13.9804	13.1808	13.2127	10819.4	1327.87	1.35229	2.22993	2436.74	35260.8	10042.1	262.405	19.2687	33.5148	3.27855	0.267845	0.0256467	3.10403	-0.436281	0.07
185.53	129.734	26.202	2.98237	23.3918	142.861	-8.50931	2.45491	0.186905	13.0664	-4742.77	-0.177728	1.31979	0.0805318	40.3886	-5.14148	106.05	-70.495	53.4574	-34.5018	1.38129	12.8793	12.1439	11.8164	10907.6	1272.86	1.25121	1.96778	2344.69	35411.3	9202.79	250.49	19.631	32.1906	3.02906	0.246053	0.0241086	3.06813	-0.43593	0.07
