I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
201.736	149.826	26.8762	3.45519	1.19784	178	-7.09097	-2.72096	0.124331	16.7419	7272.58	0.587929	2.50653	0.0778595	-14.0907	13.2014	-6.65134	-7.91138	-22.2137	-8.37691	-0.108294	13.8394	13.0045	16.4945	9344.69	1900.04	0.941099	1.77104	3254.31	19266.4	2182.94	201.694	23.6775	24582.2	1007.41	1.57524	0.0439686	4.02252	-0.43	-0.139447
201.036	149.691	26.847	3.45201	1.18572	178	-7.26525	-2.79736	0.135374	14.7635	7352.52	1.2334	2.42245	0.0867472	-16.1682	14.2999	-9.18851	-7.88969	-26.3133	-8.59438	-0.133819	14.9876	14.0854	18.3832	9191.3	1883.2	1.00799	2.04932	3370.32	19283	1678.6	159.501	17.273	17242.5	711.246	0.850479	0.0342945	3.79592	-0.43	-0.13794
200.336	149.556	26.8179	3.44883	1.17356	178	-7.47523	-2.88651	0.148976	12.9758	7439.21	1.86743	2.3339	0.0979615	-19.0924	17.6046	-12.5463	-7.63855	-31.2867	-8.70128	-0.15907	15.9841	15.0242	19.5123	9068.96	1840.79	1.09688	2.33286	3356.05	18259.9	1527.22	124.962	13.9177	11992.6	502.916	0.663083	0.0346284	3.56724	-0.43	-0.136432
199.637	149.42	26.7887	3.44564	1.16139	178	-7.71258	-2.98506	0.164875	11.292	7527.33	2.45582	2.21967	0.110137	-22.8175	22.8618	-16.4107	-7.16128	-36.7616	-8.64037	-0.181449	16.3156	15.3381	19.3521	8955.84	1758.48	1.15734	2.46085	3243.32	17413.2	1766.93	126.402	12.428	7994.97	368.8	0.762366	0.0351978	3.33574	-0.43	-0.134925
198.937	149.285	26.7596	3.44245	1.14918	178	-7.98093	-3.09394	0.183498	9.71572	7615.42	2.97744	2.07195	0.122927	-27.4068	30.1346	-20.6971	-6.39037	-42.6548	-8.33267	-0.198942	15.8771	14.9281	17.8888	8832.01	1639.94	1.17655	2.39744	3050.62	16944.2	2153.8	159.558	13.3866	5186.27	277.348	1.07764	0.0368253	3.10144	-0.43	-0.133417
198.237	149.149	26.7304	3.43924	1.13695	178	-8.29764	-3.21811	0.206544	8.40764	7697.13	3.35088	1.88458	0.135738	-33.3313	38.6624	-25.0938	-4.9688	-48.5298	-7.39868	-0.207746	14.6428	13.7696	15.4394	8635.62	1501.45	1.14377	2.14583	2814	15113.9	2004.46	163.168	12.6745	3158.68	187.516	1.27163	0.0375899	2.87181	-0.43	-0.13191
197.537	149.012	26.7013	3.43604	1.1247	178	-8.64719	-3.3512	0.232821	7.28591	7770.83	3.61697	1.68871	0.148279	-39.1559	46.3645	-28.7698	-2.99948	-53.6682	-5.86158	-0.208512	13.1702	12.3867	12.8974	8389.68	1364.28	1.09105	1.85407	2576.24	13447.9	1874.66	150.06	11.6594	1865.23	137.233	1.30118	0.041812	2.65115	-0.43	-0.130402
196.885	148.876	26.6742	3.43282	1.11242	178	-8.99874	-3.47641	0.259726	6.47592	7831.36	3.76498	1.50701	0.159005	-43.9904	52.002	-31.0489	-0.386348	-56.9161	-3.50512	-0.20087	11.5573	10.8713	10.5201	8130.01	1238.83	1.01548	1.54484	2359.29	11787.9	1699.39	126.79	10.1062	1216.73	111.935	1.19176	0.0442123	2.46173	-0.43	-0.128894
196.238	148.739	26.6473	3.42961	1.10013	178	-9.37482	-3.60322	0.289011	5.9353	7881.15	3.82312	1.34091	0.169121	-46.7793	55.2608	-31.8008	2.81492	-58.5053	-0.372293	-0.188736	9.96389	9.37376	8.41932	7858.52	1124.34	0.932151	1.25762	2158.77	9228.04	1290.32	98.1793	7.29495	771.023	73.0079	0.953546	0.0355398	2.29228	-0.43	-0.127387
195.591	148.602	26.6203	3.42638	1.0878	178	-9.75857	-3.71745	0.318936	5.57401	7916.94	3.80125	1.20257	0.178104	-46.4397	57.6978	-29.734	6.79724	-57.3432	3.60601	-0.166251	8.52178	8.01812	6.75452	7612.94	1023.04	0.84149	1.01514	1986.1	7715.85	1050.89	79.499	5.78516	564.679	54.6	0.849351	0.0306032	2.14909	-0.43	-0.125879
194.944	148.464	26.5934	3.42315	1.07546	178	-10.1452	-3.82584	0.349261	5.28344	7946.93	3.76164	1.07624	0.186522	-44.8538	59.7321	-26.3184	10.9494	-54.986	7.82077	-0.139223	7.16717	6.74457	5.27971	7377.88	927.791	0.74927	0.793831	1827.41	6490.01	866.445	63.325	4.67191	433.642	42.6556	0.7712	0.0268035	2.01799	-0.43	-0.124372
194.297	148.327	26.5665	3.41991	1.06308	178	-10.5239	-3.91551	0.379593	5.11211	7963.25	3.71073	0.974217	0.193263	-37.8687	61.3934	-19.8608	15.2723	-49.9202	12.2806	-0.102069	6.11601	5.75613	4.31261	7165.7	851.207	0.649831	0.625734	1725.33	5572.06	728.247	52.7852	3.97846	369.643	34.055	0.714034	0.0254096	1.91154	-0.43	-0.122864
193.65	148.189	26.5396	3.41666	1.0507	178	-10.893	-3.99607	0.409006	5.01219	7976.04	3.68122	0.886352	0.199722	-28.935	62.5518	-12.6024	19.2616	-43.8934	16.5293	-0.0633009	5.28657	4.97622	3.60459	6975.76	791.398	0.555498	0.488242	1666.21	4933.46	616.749	44.1867	3.37939	327.599	27.3102	0.647047	0.0237795	1.81708	-0.43	-0.121357
193.003	148.051	26.5127	3.41341	1.03828	178	-11.2425	-4.06092	0.436557	4.97592	7977.69	3.65463	0.814526	0.205216	-18.0148	63.6533	-4.15139	23.0117	-36.6421	20.5441	-0.0206402	4.77938	4.49945	3.28104	6806.42	756.911	0.46331	0.39248	1677.43	4712.05	527.311	37.514	2.70373	315.962	22.2449	0.568968	0.0204361	1.73775	-0.43	-0.119849
192.39	147.912	26.4872	3.41016	1.02584	177.825	-11.5348	-4.09844	0.460125	4.95635	7966.11	3.64741	0.766975	0.210527	-8.88355	65.0844	4.54023	25.7205	-29.0148	23.451	0.0224053	4.63501	4.3641	3.28391	6675.49	757.494	0.411171	0.352606	1740.46	4054.11	505.272	34.3459	2.54927	279.656	21.2904	0.554249	0.0212752	1.67943	-0.43	-0.118342
191.796	147.774	26.4625	3.40689	1.01337	177.548	-11.7849	-4.11681	0.480337	4.94669	7937.96	3.61289	0.731504	0.216035	-0.533268	66.4082	13.0507	28.2748	-21.6114	25.9703	0.0647689	4.66608	4.39393	3.42459	6570.4	775.147	0.383151	0.33976	1813.49	3549.28	476.111	31.936	2.41668	250.232	19.438	0.529022	0.0212574	1.6311	-0.43	-0.116834
191.202	147.635	26.4378	3.40363	1.0009	177.27	-12.0176	-4.12455	0.499966	4.94134	7903.19	3.55164	0.706707	0.223088	7.27559	67.4301	21.4374	30.5255	-14.1748	28.0403	0.106099	4.88167	4.59752	3.65714	6481.64	804.068	0.391464	0.360649	1864.13	3247.46	438.917	30.5417	2.37082	228.528	16.3214	0.493176	0.0207505	1.58851	-0.43	-0.115327
190.608	147.496	26.4131	3.40035	0.988395	176.992	-12.2095	-4.11023	0.516351	4.9518	7841.52	3.38199	0.69016	0.229925	14.9855	68.5419	29.845	33.0386	-7.24106	29.669	0.148085	5.19711	4.89522	3.9629	6412.9	830.563	0.409394	0.396475	1907.16	3111.7	425.159	30.5052	2.37307	217.593	15.0152	0.470791	0.0201873	1.55482	-0.43	-0.113819
190.014	147.357	26.3884	3.39707	0.97587	176.713	-12.3796	-4.08427	0.530907	4.96674	7765.23	3.15065	0.677775	0.236578	22.6626	69.7685	38.3519	35.7495	-0.678351	31.0669	0.190808	5.56427	5.24169	4.31476	6353.73	856.546	0.433295	0.440064	1950.34	3011.21	414.301	31.3471	2.2806	208.998	14.0792	0.461871	0.0185203	1.52569	-0.43	-0.112312
189.42	147.217	26.3637	3.39379	0.963321	176.434	-12.5032	-4.03316	0.540695	5.04563	7645.36	2.67543	0.669597	0.24089	30.1277	70.8693	47.342	39.4694	4.72098	31.8401	0.239513	5.96239	5.61747	4.88674	6322.23	906.409	0.420184	0.467915	2081.46	2915.95	396.131	30.4347	2.5284	201.543	12.9634	0.438732	0.0206799	1.50747	-0.43	-0.110804
188.827	147.077	26.339	3.3905	0.950758	176.154	-12.609	-3.97306	0.548439	5.14222	7504.56	2.10399	0.662699	0.244144	38.1528	72.6576	56.6916	43.6185	9.5795	32.4471	0.291922	6.37155	6.00369	5.61281	6319.37	987.827	0.389522	0.487952	2270.01	2853.83	383.673	29.9703	2.63393	197.008	12.1411	0.422101	0.0215094	1.49294	-0.43	-0.109296
188.257	146.937	26.3153	3.3872	0.938166	175.686	-12.6683	-3.8971	0.551177	5.28325	7323.11	1.33984	0.65967	0.245014	47.2471	76.2009	66.285	48.5363	12.9349	32.6728	0.350756	6.80514	6.41302	6.73927	6392.7	1158.51	0.31845	0.491482	2608.22	3004.33	370.851	29.9834	2.36306	208.024	11.3943	0.410887	0.0187406	1.48812	-0.43	-0.107789
187.716	146.797	26.2929	3.3839	0.925548	174.984	-12.6969	-3.81735	0.551113	5.43094	7117.13	0.480589	0.661847	0.245606	57.7882	81.8652	75.1664	53.1619	15.1488	32.7006	0.409473	7.13769	6.72717	7.67966	6535.52	1326.81	0.274422	0.502891	2880.83	3027.5	370.763	30.6823	2.28294	211.481	11.2394	0.412403	0.0176558	1.48872	-0.43	-0.106281
187.176	146.656	26.2704	3.3806	0.912927	174.282	-12.7164	-3.73412	0.550027	5.5851	6888.98	-0.468143	0.665887	0.246106	70.0533	89.4185	83.8635	57.6707	16.9065	32.6049	0.46919	7.40562	6.98047	8.49921	6744.62	1493.92	0.245138	0.517612	3112.34	2924.01	381.597	31.6489	2.37486	206.188	11.5878	0.418738	0.0181344	1.49133	-0.43	-0.104774
186.635	146.516	26.248	3.37728	0.900272	173.578	-12.7255	-3.65126	0.548173	5.72237	6633.59	-1.48659	0.669849	0.246134	83.5288	98.6366	90.7405	60.7722	18.1313	32.5205	0.52016	7.59861	7.16319	8.86621	7034.91	1579.08	0.240684	0.539675	3176.73	2986.54	375.513	31.5814	2.476	210.745	11.2066	0.410177	0.0187163	1.49476	-0.43	-0.103266
186.095	146.375	26.2255	3.37397	0.8876	172.873	-12.7309	-3.56934	0.546163	5.84859	6366.88	-2.53711	0.673399	0.245976	97.235	108.457	96.4751	63.0968	19.1224	32.4505	0.564811	7.75	7.30673	8.95949	7363.28	1605.41	0.248666	0.563645	3141.81	3142.58	358.779	31.9896	2.5719	221.419	10.3888	0.410013	0.0192974	1.49823	-0.43	-0.101759
185.554	146.233	26.2031	3.37064	0.874913	172.167	-12.7389	-3.49369	0.544741	5.95226	6103.43	-3.46502	0.672029	0.24447	103.68	114.187	96.3785	61.7779	19.9158	32.3681	0.573716	7.75478	7.31205	8.69081	7709.32	1561.46	0.266319	0.576628	3028.02	3079.88	363.405	31.8282	2.65153	213.445	10.4786	0.403343	0.0198379	1.50054	-0.43	-0.100251
185.014	146.092	26.1806	3.36732	0.862199	171.46	-12.7453	-3.42043	0.543576	6.04271	5841.22	-4.38875	0.669298	0.24288	106.705	118.101	94.0851	59.338	20.5533	32.338	0.568548	7.72066	7.28071	8.31572	8048.82	1495.18	0.284712	0.585172	2889.84	2953.7	373.789	30.8398	2.72733	199.241	10.7833	0.38524	0.0204028	1.50191	-0.43	-0.0987437
184.492	145.95	26.1589	3.36398	0.849468	170.305	-12.7545	-3.35888	0.543053	6.12223	5647.92	-4.94156	0.665663	0.241053	86.0422	107.529	81.4923	51.5523	21.1676	32.2933	0.498281	7.60743	7.1747	7.96396	8244.42	1427	0.300856	0.582093	2792.46	3106.13	364.752	30.6569	2.50154	206.78	10.3337	0.375175	0.0182269	1.50302	-0.43	-0.0972362
184.005	145.808	26.1387	3.36065	0.836718	168.319	-12.7416	-3.29731	0.540802	6.2011	5478.27	-5.45396	0.667106	0.239438	65.6968	96.6552	68.1876	43.9522	21.6824	32.312	0.422551	7.49818	7.07238	7.60311	8375.82	1356.48	0.317679	0.579875	2690.27	3232.54	360.491	31.1817	2.37068	213.135	10.0348	0.376171	0.0167708	1.50834	-0.43	-0.0957286
183.518	145.666	26.1185	3.3573	0.823949	166.33	-12.7371	-3.24491	0.53974	6.25079	5403.16	-5.53766	0.67296	0.24034	29.1311	74.6486	42.5776	30.4873	22.2622	32.3076	0.264804	7.45575	7.03307	7.41283	8274.16	1305.26	0.335994	0.584478	2627.86	3208.35	365.784	32.0053	2.53315	210.633	10.3056	0.390776	0.0182484	1.51133	-0.43	-0.0942211
183.031	145.524	26.0983	3.35395	0.811163	164.339	-12.7268	-3.19074	0.538217	6.30682	5330.05	-5.61724	0.679203	0.241265	-5.01076	54.2757	15.354	16.6917	22.7638	32.4007	0.0953908	7.39824	6.97954	7.18336	8170.88	1247.05	0.355462	0.588227	2555.5	3243.14	364.692	32.2315	2.70897	213.194	10.3178	0.397763	0.0198565	1.51449	-0.43	-0.0927136
182.545	145.382	26.078	3.3506	0.79836	162.345	-12.7275	-3.14529	0.538025	6.34294	5382.2	-5.30208	0.687939	0.244354	-24.1569	40.2084	-21.1955	-1.10563	23.4211	32.4978	-0.135693	7.51125	7.08688	7.18948	7948.4	1217	0.384077	0.616051	2513.41	3213.86	368.915	31.471	2.5884	209.591	10.4973	0.387796	0.0187256	1.51523	-0.43	-0.091206
182.058	145.239	26.0578	3.34724	0.785531	160.347	-12.7165	-3.09512	0.53672	6.37787	5441.79	-4.94687	0.693944	0.245901	-39.7463	29.5066	-60.9491	-19.5194	23.9789	32.833	-0.390692	7.64426	7.21309	7.24148	7780.92	1191.71	0.410693	0.644693	2482.07	3126.91	380.017	31.1012	2.40395	201.213	11.0179	0.384866	0.0170538	1.51666	-0.43	-0.0896985
181.571	145.096	26.0376	3.34388	0.772692	158.347	-12.716	-3.05236	0.53688	6.37017	5614.89	-4.31352	0.691268	0.245346	-77.4383	5.00756	-140.93	-61.6607	24.6328	33.1552	-0.892858	7.81889	7.37863	7.32222	7548.1	1176.23	0.443386	0.683947	2449.31	3046.84	369.887	30.3921	2.55153	197.624	10.9631	0.387996	0.0185919	1.51555	-0.43	-0.088191
181.102	144.953	26.0181	3.34052	0.759833	156.531	-12.6952	-3.00453	0.535352	6.37326	5792.6	-3.6566	0.688743	0.243372	-107.871	-14.2201	-212.841	-98.4835	25.103	33.5523	-1.35251	8.0177	7.56697	7.43378	7386.91	1164.01	0.476765	0.726627	2420.05	2997.45	360.232	29.7828	2.72771	198.389	10.8776	0.389312	0.0203221	1.51828	-0.43	-0.0866834
