I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
221.532	150.462	27.7036	3.47015	1.25498	181	-5.69265	-1.96864	0.0426081	78.5206	6256.7	-1.00491	2.61334	0.0136252	-4.37395	9.56865	1.40389	-4.70608	-2.64454	-0.968647	0.110423	8.38996	7.84896	9.79473	10851.3	1803.4	0.577666	0.648325	3184.18	28118.6	6399	893.338	120.194	341.911	60.155	3.21428	0.32918	8.19901	-0.44	-0.15
220.779	150.331	27.672	3.46707	1.24325	181	-5.73202	-1.97135	0.0438846	75.5746	6293.43	-1.16154	2.60212	0.0142553	-5.24015	11.9301	1.27607	-4.78393	-2.83832	-1.04357	0.0965783	9.27392	8.67743	11.6277	10723.2	2255.53	0.615781	0.779282	3442.65	26974.1	6178.61	857.406	116.089	319.01	59.4974	3.10308	0.310826	8.03878	-0.44	-0.148492
220.027	150.2	27.6405	3.46399	1.23148	181	-5.7729	-1.97495	0.0452675	72.5682	6332.16	-1.30785	2.64618	0.0152662	-6.12592	14.1216	1.13538	-4.87785	-3.05312	-1.12818	0.0824907	10.902	10.2025	15.8442	10569.2	3115.01	0.693094	1.05714	4097.87	25604.9	6051.22	831.98	105.327	296.996	60.5564	3.11131	0.273044	7.87353	-0.44	-0.146985
219.275	150.069	27.6089	3.46091	1.2197	181	-5.81585	-1.97961	0.0468063	69.419	6372.94	-1.4164	2.71659	0.0165769	-6.52694	14.1693	0.985997	-4.98614	-3.29936	-1.22762	0.0686233	12.5808	11.7757	21.0877	10379.3	3934.21	0.798245	1.4655	4849.53	24687.4	5684.21	792.139	96.3188	339.562	57.8571	3.08805	0.242366	7.70117	-0.44	-0.145477
218.547	149.938	27.5784	3.45782	1.20789	180.938	-5.85913	-1.98466	0.0484522	66.068	6412.97	-1.4782	2.78238	0.0179859	-5.26545	9.16587	0.859209	-5.10234	-3.57296	-1.34466	0.0569246	14.0478	13.151	25.7539	10182.9	4493.53	0.907207	1.90814	5414.48	22498.1	5443.86	729.712	94.417	499.366	55.7041	2.95727	0.238065	7.52642	-0.44	-0.14397
217.847	149.806	27.5491	3.45472	1.19605	180.806	-5.90277	-1.99021	0.0502131	62.5956	6452.31	-1.48522	2.84582	0.0195334	-2.6206	0.0800138	0.756076	-5.20577	-3.8747	-1.47461	0.0474409	15.3233	14.3473	29.2538	10027.4	4757.36	1.01186	2.33364	5693.74	19984	5220.61	657.859	92.8429	723.417	53.1517	2.76275	0.238807	7.34944	-0.44	-0.142462
217.147	149.674	27.5198	3.45162	1.1842	180.674	-5.94868	-1.99723	0.0521754	58.994	6493.6	-1.43615	2.92963	0.0214266	1.43093	-12.2735	0.648125	-5.30373	-4.21441	-1.62085	0.038319	16.4733	15.4264	31.5857	9974.14	4801	1.10414	2.70344	5727.18	18880.1	4817.05	598.223	80.9362	998.496	48.3869	2.59304	0.210715	7.16345	-0.44	-0.140955
216.446	149.542	27.4904	3.4485	1.17232	180.542	-5.99817	-2.00657	0.0544544	55.183	6537.96	-1.31133	3.01636	0.023708	3.89985	-19.3073	0.54162	-5.37817	-4.60665	-1.78166	0.030074	17.4877	16.3791	32.4018	10001.9	4631.49	1.18643	2.97115	5511.09	16907.8	4430.47	520.685	70.0383	888.21	44.1984	2.28145	0.189619	6.96425	-0.44	-0.139447
215.746	149.41	27.4611	3.44539	1.16041	180.41	-6.05063	-2.01785	0.0570114	51.2296	6584.24	-1.13493	3.08639	0.0261747	5.21585	-22.5081	0.429518	-5.43662	-5.04962	-1.95354	0.0221703	18.3108	17.1526	32.1661	10042.9	4357.52	1.25963	3.14718	5176.37	15111.9	4032.1	460.377	59.3474	726.023	40.0333	2.02634	0.168072	6.75442	-0.44	-0.13794
215.045	149.277	27.4318	3.44226	1.14848	180.277	-6.10686	-2.03163	0.0599339	47.1588	6632.62	-0.902078	3.13101	0.0288427	5.52188	-22.3406	0.309897	-5.47086	-5.55577	-2.13133	0.0146735	18.815	17.6277	30.9036	10076.2	4015.34	1.31957	3.21324	4779.41	13000.2	3731.1	407.043	50.7067	495.991	36.8055	1.7467	0.150161	6.53135	-0.44	-0.136432
214.345	149.144	27.4025	3.43914	1.13653	180.144	-6.16922	-2.04912	0.0633537	43.3142	6683.06	-0.610486	3.15928	0.0319425	5.12513	-20.0671	0.127205	-5.43955	-6.16323	-2.29406	0.00583903	18.9216	17.7304	29.2602	10101.4	3697.47	1.35496	3.18633	4445.64	11304.8	3434.99	365.768	41.6416	339.169	32.6368	1.44739	0.12623	6.29756	-0.44	-0.134925
213.644	149.011	27.3732	3.436	1.12456	180.011	-6.23644	-2.06929	0.0671739	39.4465	6734.81	-0.289018	3.17185	0.035342	4.22267	-16.2323	-0.071388	-5.38083	-6.85355	-2.44007	-0.00249098	18.7892	17.609	27.5508	10116.6	3410.85	1.36896	3.10612	4169.8	10807.8	3083.25	340.512	34.6288	237.858	27.4628	1.20099	0.104003	6.05655	-0.44	-0.133417
212.992	148.877	27.3459	3.43286	1.11256	179.877	-6.3036	-2.08956	0.0711155	35.7547	6779.91	0.0326641	3.1609	0.0387011	2.98808	-11.1797	-0.165086	-5.26677	-7.57788	-2.54192	-0.00609832	18.3439	17.1942	26.0196	10114.1	3206.16	1.34123	2.9542	4010.34	11555.6	2713.63	336.375	31.0262	191.128	22.0198	1.04597	0.0869097	5.82664	-0.44	-0.13191
212.344	148.744	27.3188	3.42972	1.10055	179.744	-6.37977	-2.11393	0.0759493	31.945	6826.1	0.368598	3.09877	0.0423353	1.19261	-4.9467	-0.202752	-5.14252	-8.44962	-2.57901	-0.00639972	17.7014	16.5944	24.5934	10051	3025.02	1.27789	2.75493	3912.93	12516.6	2492.95	331.279	32.8616	160.056	18.7573	0.904738	0.0732424	5.58193	-0.44	-0.130402
211.695	148.61	27.2917	3.42656	1.0885	179.61	-6.46363	-2.1408	0.0812439	28.6369	6874.48	0.702924	3.01212	0.0460017	-0.719599	1.00719	-0.272051	-4.9239	-9.36275	-2.47992	-0.00790825	16.9606	15.9022	23.2764	9959.29	2867.08	1.19137	2.53435	3857.61	13822.5	2219.54	311.477	34.9447	140.603	15.2821	0.741793	0.061194	5.33891	-0.44	-0.128894
211.047	148.475	27.2646	3.4234	1.07644	179.475	-6.55392	-2.16958	0.0869254	25.6846	6923.85	1.0363	2.90754	0.0497216	-2.75217	6.76461	-0.384097	-4.65069	-10.3299	-2.29289	-0.0101633	16.1563	15.1503	21.9313	9842.9	2710.93	1.09645	2.30195	3810.26	15296.1	1918.03	291.886	37.1102	128.112	11.9435	0.598429	0.0508211	5.09846	-0.44	-0.127387
210.399	148.341	27.2376	3.42024	1.06435	179.341	-6.65893	-2.20059	0.093493	22.9262	6975.25	1.35134	2.77517	0.0535039	-4.06085	11.0689	-0.485777	-4.34688	-11.4317	-1.98024	-0.0112718	15.2777	14.3285	20.5843	9684.35	2569	0.992115	2.06463	3776.46	15602	1626.18	272.079	35.7305	110.82	9.29767	0.506704	0.0414216	4.86319	-0.44	-0.125879
209.751	148.206	27.2105	3.41707	1.05225	179.206	-6.77176	-2.23249	0.100474	20.3609	7026.91	1.65138	2.64205	0.0574881	-4.95246	14.3205	-0.640027	-4.00137	-12.5842	-1.61034	-0.0128089	14.4317	13.537	19.3655	9525.64	2444.68	0.889428	1.84172	3758.14	15780.2	1350.66	246.262	33.1943	93.1961	6.86632	0.420902	0.0330995	4.6318	-0.44	-0.124372
209.103	148.071	27.1834	3.41389	1.04011	179.071	-6.89879	-2.26526	0.108072	18.2306	7080.02	1.92911	2.51842	0.0618871	-4.92721	15.5641	-0.916363	-3.57933	-13.7723	-1.11733	-0.0166797	13.7139	12.8655	18.5816	9384.53	2374.23	0.788111	1.6595	3801.01	16353	1159.15	214.913	29.3356	78.5502	5.31495	0.353883	0.0272364	4.41085	-0.44	-0.122864
208.48	147.936	27.1574	3.41071	1.02796	178.936	-7.03672	-2.29592	0.116229	16.3633	7127.16	2.15163	2.41152	0.0668765	-5.23784	16.4	-1.19934	-3.1608	-14.9704	-0.623695	-0.0191817	13.1376	12.3266	18.2488	9274.34	2377.22	0.694929	1.5228	3916.46	16980.6	1160.72	185.516	23.6931	66.2175	4.37965	0.306822	0.0219284	4.2057	-0.44	-0.121357
207.885	147.801	27.1326	3.40752	1.01578	178.801	-7.17721	-2.32339	0.124494	14.7131	7169.87	2.34262	2.3162	0.0720583	-5.63994	17.4467	-1.48641	-2.77546	-16.1073	-0.13167	-0.0218713	12.6318	11.8536	18.1174	9186.27	2436.5	0.609048	1.41292	4073.71	17769.3	1255.86	156.686	18.8297	56.8854	3.79738	0.267133	0.0182496	4.01474	-0.44	-0.119849
207.289	147.665	27.1077	3.40433	1.0036	178.665	-7.33475	-2.35093	0.133831	13.2553	7209.5	2.49267	2.22495	0.0780743	-7.29006	19.5783	-1.968	-2.38393	-17.354	0.326877	-0.0256145	12.1421	11.3955	17.9699	9115.22	2498.74	0.529954	1.31106	4225.67	18929	1519.45	121.539	16.1016	52.8528	3.59424	0.223092	0.0175059	3.82743	-0.44	-0.118342
206.694	147.529	27.0829	3.40114	0.99138	178.529	-7.50737	-2.37712	0.144285	11.8948	7247.99	2.6209	2.13167	0.0847311	-8.85688	23.1322	-2.57837	-2.08134	-18.6202	0.74593	-0.030267	11.6663	10.9505	17.6647	9045.38	2547.12	0.463322	1.21488	4342.61	19936.8	1722.41	101.348	12.9021	50.8366	3.50821	0.213073	0.0161118	3.64221	-0.44	-0.116834
206.099	147.393	27.058	3.39793	0.979145	178.393	-7.6924	-2.40271	0.155682	10.6261	7284.12	2.72505	2.03495	0.0918904	-10.8385	27.7843	-3.29257	-1.83321	-19.9122	1.12574	-0.0348856	11.1929	10.5075	17.2706	8970.1	2582.87	0.402952	1.12064	4437.72	20599.4	1895.08	88.1992	9.99862	49.7505	3.49096	0.215101	0.014958	3.45863	-0.44	-0.115327
205.504	147.257	27.0332	3.39472	0.96689	178.257	-7.89904	-2.42687	0.168855	9.54192	7315.65	2.78882	1.92762	0.0994722	-12.9174	33.3752	-4.10901	-1.66532	-21.1085	1.4883	-0.0385926	10.7473	10.0905	16.8	8871	2598.55	0.353127	1.03509	4500.97	19224.9	2029.5	94.3142	7.91785	45.9057	3.49621	0.202545	0.0137241	3.2811	-0.44	-0.113819
204.908	147.12	27.0084	3.39151	0.954618	178.12	-8.11442	-2.44965	0.182743	8.54657	7345.95	2.8396	1.81726	0.107157	-14.812	39.0137	-4.99272	-1.54578	-22.2256	1.85513	-0.0425105	10.3238	9.69414	16.2862	8762.8	2601.69	0.309575	0.954657	4545.06	17534	2137.56	109.246	6.61451	42.8991	3.4928	0.189892	0.0127456	3.10749	-0.44	-0.112312
204.32	146.983	26.9839	3.38829	0.942316	177.95	-8.34707	-2.46849	0.198159	7.76352	7371.92	2.85484	1.70276	0.114693	-16.1161	43.5011	-5.93909	-1.57499	-23.0684	2.21306	-0.045621	9.93831	9.33335	15.7234	8625.94	2580.35	0.276636	0.884074	4557.83	17186.9	2087.3	134.709	8.69745	47.3504	3.48978	0.194301	0.0135132	2.94801	-0.44	-0.110804
203.778	146.846	26.9613	3.38506	0.929993	177.539	-8.56159	-2.47931	0.212414	7.16123	7392.94	2.85793	1.60161	0.121159	-16.4016	46.4551	-6.69766	-1.64905	-23.5198	2.59612	-0.0477716	9.61645	9.03216	15.1126	8493.56	2525.16	0.257171	0.826033	4522.9	16109.3	2026.09	148.711	9.92799	48.0363	3.56674	0.199435	0.013783	2.81322	-0.44	-0.109296
203.236	146.709	26.9387	3.38184	0.917668	177.127	-8.78594	-2.48834	0.227423	6.67823	7412.05	2.84	1.50426	0.127547	-15.6477	48.0584	-7.33061	-1.75511	-23.7088	3.02057	-0.0486784	9.29766	8.73378	14.5146	8353.82	2470.06	0.239422	0.771043	4486.67	14396	1928.41	152.61	10.6103	45.2267	3.66404	0.205003	0.0137565	2.68789	-0.44	-0.107789
202.694	146.572	26.9161	3.3786	0.905304	176.715	-9.01059	-2.48964	0.242311	6.31683	7431.86	2.81357	1.41881	0.133672	-15.3905	48.6546	-7.97989	-1.78404	-23.524	3.53061	-0.0502808	9.01444	8.46873	13.9759	8219.29	2412.47	0.225255	0.723517	4450.88	12925.4	1831.74	144.742	10.7357	42.659	3.73758	0.199899	0.0139741	2.57669	-0.44	-0.106281
202.152	146.434	26.8935	3.37536	0.89293	176.302	-9.23712	-2.48743	0.257265	6.03141	7450.7	2.77518	1.33996	0.139645	-14.998	48.6669	-8.54139	-1.76736	-23.1287	4.08531	-0.051438	8.74866	8.22002	13.4732	8086.58	2354.75	0.212933	0.680299	4416.16	11630	1724.61	134.77	10.6769	40.5285	3.77801	0.197116	0.014632	2.47435	-0.44	-0.104774
201.61	146.296	26.8709	3.37212	0.880542	175.888	-9.46123	-2.47779	0.272139	5.81929	7467.51	2.71966	1.27055	0.145284	-14.8158	48.5446	-8.87721	-1.5978	-22.4741	4.70487	-0.0516173	8.50593	7.99289	12.9612	7955.74	2275.11	0.20522	0.642303	4359.28	10929	1600.19	128.123	10.0975	41.4748	3.71817	0.199373	0.0146525	2.38449	-0.44	-0.103266
201.068	146.158	26.8483	3.36887	0.868121	175.474	-9.67964	-2.46179	0.286593	5.64246	7483.54	2.66193	1.20651	0.150661	-14.9174	48.2574	-9.11555	-1.31996	-21.6304	5.33525	-0.0514249	8.2857	7.78688	12.5242	7826.59	2205.23	0.197024	0.607773	4320.27	10426.5	1471.38	122.255	9.28012	43.3777	3.5669	0.201664	0.0143475	2.30128	-0.44	-0.101759
200.526	146.02	26.8258	3.36561	0.855692	175.059	-9.89158	-2.43711	0.300876	5.52355	7493.97	2.58243	1.15246	0.155845	-14.5314	48.0626	-8.9823	-0.830309	-20.6453	5.93441	-0.0496341	8.11096	7.62354	12.1414	7709.48	2125.21	0.192931	0.581556	4269.52	9211.76	1358.6	115.395	8.4002	40.202	3.40492	0.196931	0.0136254	2.22958	-0.44	-0.100251
200.03	145.881	26.8051	3.36235	0.843242	174.286	-10.0673	-2.40781	0.312627	5.44058	7499.1	2.51294	1.10869	0.160071	-13.7353	47.935	-8.63536	-0.344309	-19.5726	6.44985	-0.0469387	7.98764	7.50846	11.8392	7616.65	2050.24	0.191748	0.563078	4220.47	8109.32	1273.1	110.422	7.66387	36.8132	3.29372	0.192489	0.0128852	2.17151	-0.44	-0.0987437
199.541	145.742	26.7848	3.35909	0.83077	173.454	-10.2214	-2.36995	0.323079	5.41487	7494.72	2.42823	1.07445	0.163641	-12.1417	47.7709	-7.75495	0.329636	-18.3937	6.81413	-0.0419349	7.93971	7.46418	11.7006	7536.06	2011.81	0.192398	0.556713	4190.17	7883.55	1197.11	101.021	7.45977	37.1038	3.20651	0.178907	0.0129027	2.12602	-0.44	-0.0972362
199.053	145.603	26.7644	3.35582	0.818286	172.621	-10.3708	-2.33036	0.333152	5.39468	7489.02	2.34346	1.04116	0.167065	-10.4449	47.6609	-6.78771	1.04492	-17.1833	7.16039	-0.0364819	7.89689	7.42472	11.5927	7455.71	1982.83	0.192134	0.550952	4170.36	7668.94	1118.08	92.2619	7.27159	37.4948	3.11075	0.167046	0.0129639	2.0819	-0.44	-0.0957286
