I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
215.517	145.792	27.4515	3.36026	0.835253	179.169	-6.77134	-1.72884	0.0932431	21.3323	5258.42	0.920123	2.8743	0.0552521	-2.34517	13.3381	-1.78616	-3.85739	-11.3537	0.509513	-0.0367719	13.1001	12.2721	26.3421	10209.3	4075.92	0.447136	1.77687	6051.58	18144.9	1981.95	260.516	23.8304	101.187	7.81094	0.5855	0.0404389	4.87089	-0.45	-0.1
214.987	145.799	27.4293	3.36043	0.835885	179.197	-6.85161	-1.74771	0.0983869	19.5018	5300.65	1.03754	2.80624	0.0590168	-3.33473	16.9357	-2.52184	-3.73469	-12.4011	0.571332	-0.0489571	12.9916	12.172	25.857	10134.6	3969.27	0.430856	1.73123	5978.93	19504.3	1804.26	223.11	21.1631	92.7268	6.15887	0.487286	0.0331368	4.69306	-0.449648	-0.1
214.456	145.806	27.4071	3.36059	0.836521	179.225	-6.94397	-1.76764	0.104297	17.8428	5338.86	1.14553	2.7268	0.0631498	-4.22497	19.7906	-3.42603	-3.59402	-13.6693	0.61096	-0.0596123	12.8708	12.0602	25.3253	10041.1	3861.52	0.415816	1.68284	5898.07	20671.3	1728.79	185.93	19.4043	87.5916	5.6301	0.412602	0.0301291	4.52099	-0.449296	-0.1
213.926	145.813	27.3849	3.36076	0.837151	179.253	-7.03819	-1.7876	0.110317	16.2215	5376.88	1.25254	2.64689	0.0673484	-5.11058	22.5302	-4.35483	-3.44833	-14.9553	0.64788	-0.070226	12.7489	11.9474	24.7884	9947.12	3753.91	0.400943	1.63423	5816.08	21747.3	1655.78	150.446	17.8271	82.3508	5.0792	0.344536	0.0279487	4.34956	-0.448945	-0.1
213.395	145.82	27.3628	3.36093	0.837792	179.282	-7.14547	-1.80889	0.117129	14.8976	5409.73	1.34251	2.56415	0.0720357	-6.01351	24.3447	-5.49302	-3.2824	-16.4183	0.644606	-0.0803234	12.617	11.8252	24.2153	9850.31	3646.99	0.387439	1.58426	5726.91	22024.4	1638.87	125.947	17.1016	76.5825	4.4798	0.318395	0.0310345	4.18477	-0.448593	-0.1
212.864	145.827	27.3406	3.36109	0.838421	179.31	-7.2563	-1.83011	0.12415	13.6069	5442.47	1.43067	2.48164	0.0768677	-6.96302	26.2083	-6.66438	-3.1198	-17.9147	0.632495	-0.0901332	12.4862	11.704	23.6393	9754.94	3540.76	0.374367	1.53467	5635.88	22268	1677.52	104.026	16.4176	70.9945	3.9901	0.294253	0.0343339	4.02122	-0.448241	-0.1
212.334	145.835	27.3184	3.36126	0.839067	179.339	-7.38031	-1.85302	0.131973	12.4877	5469.56	1.49626	2.40034	0.0822663	-8.19297	28.1734	-7.9853	-2.98766	-19.6114	0.56262	-0.0983056	12.3535	11.581	23.0557	9670.48	3437.89	0.362908	1.4867	5540.78	22159.9	2024.18	88.0212	15.6502	66.3628	4.02575	0.266628	0.0374918	3.86475	-0.447889	-0.1
211.803	145.842	27.2962	3.36142	0.839696	179.366	-7.51029	-1.87595	0.140193	11.4223	5496.31	1.55793	2.31757	0.0878698	-9.53905	30.5368	-9.36118	-2.85379	-21.3525	0.486429	-0.106241	12.2187	11.456	22.4614	9586.03	3335.63	0.351855	1.4385	5443.08	21719.9	2275.1	83.8993	15.003	60.9814	3.96977	0.243678	0.0410185	3.70954	-0.447538	-0.1
211.273	145.849	27.274	3.36159	0.840346	179.395	-7.65361	-1.90089	0.149302	10.4984	5517.94	1.59562	2.23197	0.0939386	-11.2927	33.8111	-10.8251	-2.74255	-23.2752	0.373199	-0.112457	12.0764	11.3239	21.8601	9509.3	3237.47	0.34168	1.39103	5344.35	20448.8	2437.43	103.219	14.483	54.2779	3.89188	0.222706	0.0447265	3.55946	-0.447186	-0.1
210.742	145.856	27.2519	3.36176	0.840978	179.424	-7.80562	-1.92577	0.159058	9.63425	5538.47	1.62546	2.14314	0.100217	-13.1226	37.2574	-12.3411	-2.63316	-25.2487	0.257546	-0.118128	11.9246	11.1829	21.2395	9423.13	3140.73	0.331723	1.34231	5243.67	19498.9	2568.73	121.06	13.531	49.6709	3.88017	0.20794	0.0464073	3.41149	-0.446834	-0.1
