I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
215.517	145.792	27.4515	3.36026	0.835253	173.753	-6.24529	-1.68007	0.0619691	44.4793	5976.16	-0.48782	3.19743	0.0311436	0.796103	-17.9757	3.47983	-3.34847	-6.63445	-1.88797	0.154615	17.7634	16.6406	27.5225	9928.04	3731.6	1.31685	2.81995	4470.86	11867.6	3514.78	374.797	43.6671	263.353	32.7499	1.51685	0.128881	6.39062	-0.45	-0.1
214.987	145.799	27.4293	3.36043	0.835885	173.795	-6.2885	-1.70508	0.0643956	41.7108	6036.3	-0.319917	3.19351	0.0331399	0.869396	-16.26	3.58153	-3.20707	-7.03804	-1.88429	0.149451	17.2178	16.1315	27.8451	9943.01	3870.68	1.19624	2.6837	4699.45	10661.7	3286.17	348.405	38.0359	222.069	29.5753	1.31918	0.114028	6.22473	-0.449648	-0.1
214.456	145.806	27.4071	3.36059	0.836521	173.838	-6.33724	-1.73286	0.0673369	38.7657	6098.98	-0.148137	3.17062	0.0354608	0.644773	-12.8968	3.73481	-3.0682	-7.52422	-1.85104	0.14452	16.6683	15.6185	28.2792	9952.91	4021.22	1.07825	2.57369	4980.91	10439	3115.58	335.336	35.8088	197.008	26.746	1.16955	0.106564	6.04755	-0.449296	-0.1
213.926	145.813	27.3849	3.36076	0.837151	173.88	-6.38709	-1.76108	0.0703572	35.8752	6162.56	0.0225763	3.14458	0.037821	0.393362	-9.47401	3.88456	-2.92956	-8.0166	-1.79774	0.139233	16.1296	15.1155	28.6602	9960.26	4172.61	0.964574	2.46827	5255.4	10358.5	2936.71	323.186	33.7969	173.381	23.8391	1.02505	0.0979789	5.86937	-0.448945	-0.1
213.395	145.82	27.3628	3.36093	0.837792	173.923	-6.44318	-1.79176	0.0738822	33.3111	6227.46	0.210596	3.09672	0.0404072	-0.156982	-5.59918	3.97252	-2.79048	-8.56572	-1.66082	0.132339	15.5918	14.6133	28.868	9942.18	4308.48	0.859443	2.36857	5512.32	11005.5	2697.91	322.994	32.9322	157.571	20.3893	0.932859	0.0818134	5.68579	-0.448593	-0.1
212.864	145.827	27.3406	3.36109	0.838421	173.965	-6.50157	-1.8229	0.0775262	30.8008	6294.6	0.397729	3.04341	0.043019	-0.714525	-1.55677	4.07349	-2.66299	-9.11644	-1.48291	0.125165	15.1038	14.1576	28.8106	9921.86	4401.04	0.767682	2.26718	5699.69	11829.7	2468.31	319.475	32.6138	142.849	17.2203	0.835222	0.0673336	5.50305	-0.448241	-0.1
212.334	145.835	27.3184	3.36126	0.839067	174.008	-6.56574	-1.85525	0.0815397	28.471	6361.23	0.607741	2.97342	0.0457061	-1.47164	2.99803	4.15807	-2.54574	-9.6959	-1.23899	0.11847	14.5822	13.6702	28.3753	9877.76	4460.85	0.682686	2.14717	5829.28	13079.3	2230.05	294.821	34.496	130.713	14.4268	0.69026	0.0583723	5.32406	-0.447889	-0.1
211.803	145.842	27.2962	3.36142	0.839696	174.05	-6.63398	-1.88808	0.0858273	26.1632	6431.12	0.819634	2.89165	0.0483945	-2.17341	7.39319	4.26008	-2.45728	-10.2999	-0.952749	0.111071	14.1293	13.2473	27.59	9821.94	4433.12	0.61413	2.01933	5846.96	13979.9	2005.39	278.1	35.4233	116.955	12.038	0.580303	0.0495767	5.14389	-0.447538	-0.1
211.273	145.849	27.274	3.36159	0.840346	174.093	-6.70821	-1.92191	0.0905875	23.9356	6499.05	1.04738	2.79157	0.0511026	-2.89158	11.524	4.32502	-2.37945	-10.9853	-0.641895	0.103692	13.6418	12.7917	26.5504	9730.14	4386.72	0.549897	1.87806	5821.09	14644.8	1807.53	274.603	35.507	104.984	10.3815	0.531511	0.0429307	4.96357	-0.447186	-0.1
210.742	145.856	27.2519	3.36176	0.840978	174.135	-6.78852	-1.9556	0.0955992	21.9502	6570.14	1.27767	2.69308	0.0539314	-3.3936	14.498	4.29628	-2.29507	-11.6558	-0.263918	0.0943377	13.2387	12.4152	25.416	9641.59	4275.66	0.501758	1.74763	5726.84	15183.4	1621.04	259.009	34.4027	93.5115	8.80394	0.466496	0.0368383	4.78811	-0.446834	-0.1
