I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
221.532	150.462	27.7036	3.47015	1.25498	178.462	-5.63206	-1.9325	0.0401962	86.1503	6324.36	-0.3479	2.78848	0.0131912	-3.10831	3.71846	1.34598	-5.17739	-2.2346	-1.29094	0.116055	7.62541	7.13369	8.84934	11246.2	1617.09	0.545037	0.533868	3171.86	32998.3	6728.37	991.783	127.679	409.254	58.4945	4.20474	0.362392	8.52325	-0.44	-0.15
220.779	150.331	27.672	3.46707	1.24325	178.331	-5.66748	-1.93299	0.0412092	83.5702	6358.53	-0.410221	2.74777	0.013549	-3.58743	5.20624	1.27126	-5.232	-2.35661	-1.36023	0.106313	7.79963	7.29794	8.85746	11156.6	1613.19	0.554063	0.565695	3090.85	31454.7	6563.56	937.669	127.851	379.176	56.7346	3.94158	0.358084	8.38263	-0.44	-0.148492
220.027	150.2	27.6405	3.46399	1.23148	178.2	-5.70386	-1.93411	0.0422838	80.9642	6393.38	-0.502388	2.69948	0.0138955	-4.19345	7.1137	1.18281	-5.28928	-2.49584	-1.43465	0.0958182	7.96568	7.45458	8.86121	11056	1607.8	0.563427	0.597917	3015.7	31851.6	6456.87	880.144	115.428	382.998	55.1486	3.55328	0.308301	8.23946	-0.44	-0.146985
219.275	150.069	27.6089	3.46091	1.2197	178.069	-5.74157	-1.93604	0.0434486	78.3156	6428.9	-0.638565	2.63937	0.0142127	-4.8971	9.18888	1.07204	-5.34571	-2.66084	-1.5118	0.0840638	8.11351	7.59424	8.85703	10935.9	1601.97	0.57268	0.628839	2949.18	30382.3	6233.44	894.013	120.495	349.424	52.6473	3.4993	0.315779	8.09239	-0.44	-0.145477
218.547	149.938	27.5784	3.45782	1.20789	178	-5.77903	-1.93798	0.0446455	75.7237	6462.9	-0.806362	2.57455	0.014504	-5.50354	10.7965	0.950728	-5.40503	-2.83913	-1.59293	0.0721277	8.25481	7.72778	8.86503	10802.4	1598.11	0.58149	0.659035	2892.36	28767.5	6073.29	881.484	115.52	300.053	50.1841	3.31861	0.291088	7.94745	-0.44	-0.14397
217.847	149.806	27.5491	3.45472	1.19605	178	-5.81609	-1.93991	0.0458749	73.1176	6495.49	-1.0034	2.50812	0.0147858	-5.81732	11.133	0.820959	-5.47514	-3.03545	-1.6836	0.0602037	8.39791	7.86299	8.89845	10656.9	1597.77	0.590252	0.689373	2846.39	27199.6	5887.04	847.982	106.492	240.414	47.4292	3.10796	0.255246	7.80455	-0.44	-0.142462
217.147	149.674	27.5198	3.45162	1.1842	178	-5.85446	-1.94266	0.0472073	70.3184	6528.92	-1.22484	2.43925	0.0150834	-5.58228	9.05379	0.677909	-5.56165	-3.25738	-1.78762	0.0478007	8.54863	8.00538	8.95893	10492.2	1600.73	0.599461	0.720946	2809.24	25947.4	5543.67	821.753	98.1481	174.412	43.867	3.09737	0.224913	7.65673	-0.44	-0.140955
216.446	149.542	27.4904	3.4485	1.17232	178	-5.89483	-1.94679	0.0487121	67.2474	6564.47	-1.45772	2.39871	0.0156323	-4.09944	2.24974	0.511573	-5.67934	-3.52501	-1.9182	0.0346866	8.76706	8.21124	9.15132	10354.6	1652.99	0.612715	0.761555	2795.3	23587.4	5401.64	783.803	96.588	209.376	45.6519	3.09843	0.219598	7.49939	-0.44	-0.139447
215.746	149.41	27.4611	3.44539	1.16041	178	-5.93686	-1.95211	0.0503554	64.0647	6601.84	-1.68004	2.41389	0.0166436	-2.20608	-6.05586	0.322795	-5.82048	-3.82785	-2.06928	0.0209673	9.26216	8.67636	9.9382	10265.8	1906.09	0.637559	0.838317	2876.84	21519	5267	727.617	91.0915	4103.86	51.9358	2.96908	0.205627	7.3352	-0.44	-0.13794
215.045	149.277	27.4318	3.44226	1.14848	178	-5.98096	-1.95894	0.0521717	60.7673	6641.8	-1.87473	2.52021	0.0184262	-0.342286	-14.1261	0.105518	-5.99392	-4.17591	-2.24688	0.00657105	10.3792	9.72422	12.1231	10236.9	2565.8	0.686713	0.999749	3177.67	19283.4	5044.83	632.93	81.8345	16360.2	63.8732	2.53646	0.183775	7.16288	-0.44	-0.136432
214.345	149.144	27.4025	3.43914	1.13653	178	-6.02827	-1.9681	0.0542772	57.2919	6685.22	-1.98367	2.71106	0.0212152	0.654264	-18.5627	-0.16028	-6.21909	-4.59597	-2.46841	-0.00872615	12.0576	11.2986	16.2476	10248.8	3415.86	0.768413	1.30688	3735.36	17712.5	4681.62	580.466	72.6156	38809.1	87.2487	2.27799	0.167171	6.97853	-0.44	-0.134925
213.644	149.011	27.3732	3.436	1.12456	178	-6.07818	-1.97916	0.0566218	53.6792	6731.63	-2.01701	2.89931	0.0243314	1.1019	-21.048	-0.470035	-6.48602	-5.08337	-2.72948	-0.024726	13.6529	12.7954	20.477	10263.9	4056.41	0.855088	1.6548	4269.71	16235.7	4241.55	527.99	63.7503	55501.8	113.031	2.05176	0.153119	6.78486	-0.44	-0.133417
