I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
170.479	139.455	25.5772	3.21114	0.265657	154.366	-14.8902	-0.601617	0.484095	8.43981	4774.89	0.0269915	0.333262	0.100531	702.491	84.6974	322.865	-30.1094	237.68	-19.5999	2.72463	4.03559	3.81698	4.23679	13115.5	1354.05	0.0870678	0.162203	2802.09	4585.47	662.002	94.2974	11.5276	51.1525	7.17635	0.398481	0.0201447	1.6235	-0.430653	-0.03
169.942	139.458	25.5549	3.2112	0.265875	154.374	-15.0054	-0.604942	0.48965	8.38938	4840.61	0.154112	0.315095	0.0968496	759.665	141.473	322.701	-28.4398	239.211	-19.7415	2.70595	3.987	3.77144	4.16457	13229.3	1343.84	0.0860701	0.158925	2785.2	4422.51	654.579	93.201	9.76174	46.5584	6.39702	0.399531	0.0170971	1.61104	-0.430302	-0.03
169.405	139.46	25.5326	3.21125	0.26609	154.381	-15.1225	-0.610095	0.494945	8.38249	4889.4	0.284358	0.290907	0.0908954	768.341	152.478	320.966	-29.2601	240.655	-19.8854	2.68797	3.94309	3.73029	4.09937	13141.9	1334.44	0.0851846	0.156011	2769.58	4239.82	639.38	85.5123	9.4439	44.1447	5.50639	0.368634	0.0166174	1.59944	-0.42995	-0.03
168.868	139.463	25.5103	3.21131	0.26631	154.388	-15.2407	-0.615463	0.500039	8.40782	4944.93	0.409143	0.267663	0.0850535	768.02	155.12	319.086	-29.9603	241.946	-20.0622	2.67883	3.90115	3.69102	4.03745	13048.2	1325.47	0.0843416	0.153254	2754.6	4023.97	634.647	79.4494	9.16395	41.494	4.82537	0.346787	0.0163589	1.58846	-0.429598	-0.03
168.331	139.465	25.4881	3.21137	0.266525	154.395	-15.3575	-0.621448	0.504878	8.51001	5027.69	0.51974	0.249938	0.0806478	739.998	133.396	318.691	-29.7794	242.919	-20.2829	2.7065	3.86221	3.65457	3.97997	12845.5	1317.07	0.0835684	0.150724	2740.44	3841.41	647.085	77.2913	8.90339	38.3167	4.44227	0.347613	0.0162532	1.57819	-0.429246	-0.03
167.794	139.468	25.4658	3.21143	0.266745	154.403	-15.474	-0.627175	0.509468	8.65898	5082.21	0.615124	0.234134	0.0766795	710.067	112.051	318.498	-28.8012	243.791	-20.557	2.75078	3.82556	3.62028	3.9263	12656.8	1309.22	0.0828404	0.148366	2727.15	3781.26	649.359	73.8156	8.67588	36.4591	4.10695	0.340927	0.0164264	1.56861	-0.428894	-0.03
167.258	139.47	25.4435	3.21148	0.266962	154.41	-15.588	-0.632492	0.513895	8.8453	5103.57	0.684036	0.222173	0.0737747	679.142	91.6904	318.761	-26.5717	244.568	-20.8767	2.81143	3.79073	3.58771	3.87551	12461.7	1301.79	0.0821484	0.146139	2714.49	3992.42	635.315	67.7224	8.45697	36.1275	3.78658	0.320227	0.0167805	1.55947	-0.428543	-0.03
166.721	139.472	25.4213	3.21154	0.267182	154.417	-15.7008	-0.637221	0.518183	9.05689	5113.9	0.728662	0.211542	0.0711919	651.241	73.5161	319.56	-24.5509	245.267	-21.2273	2.88545	3.7573	3.55644	3.82715	12272.8	1294.69	0.0814814	0.144019	2702.37	4149.41	616.736	64.3751	7.9598	35.2771	3.4812	0.315334	0.0168744	1.55081	-0.428191	-0.03
166.185	139.475	25.399	3.2116	0.2674	154.424	-15.8116	-0.641519	0.522472	9.27525	5114.18	0.74875	0.202537	0.0690871	627.2	58.0827	320.8	-22.5232	245.929	-21.5835	2.96647	3.72412	3.52542	3.77933	12082.2	1287.67	0.0808168	0.141921	2690.38	4330.8	591.511	63.3584	7.12738	34.0359	3.15854	0.323664	0.0164999	1.54222	-0.427839	-0.03
165.649	139.477	25.3767	3.21166	0.267621	154.432	-15.9198	-0.644877	0.526703	9.49634	5096.75	0.740629	0.195128	0.0674452	604.674	39.2534	322.263	-21.2255	246.404	-21.9397	3.05127	3.6918	3.49519	3.73308	11911.2	1280.83	0.0801707	0.1399	2678.64	4396.19	585.768	60.8031	6.82436	32.2918	3.01918	0.326293	0.0170933	1.53394	-0.427487	-0.03
165.112	139.48	25.3545	3.21171	0.267839	154.439	-16.0259	-0.647929	0.530951	9.71201	5070.01	0.7163	0.188658	0.0660962	583.655	19.4542	323.767	-20.2229	246.803	-22.2861	3.13532	3.65948	3.46497	3.68693	11746.4	1273.99	0.0795248	0.137884	2666.9	4409.74	587.51	57.2291	6.75439	30.2376	2.95821	0.325041	0.0180651	1.52568	-0.427136	-0.03
