I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
215.517	145.792	27.4515	3.36026	0.835253	164.506	-6.02282	-1.54751	0.0496459	65.1006	5578.38	-1.89762	2.64992	0.0178321	-2.5822	-11.1803	0.821143	-6.72506	-1.84395	-2.72983	0.0537444	9.19987	8.61842	9.52585	10692.5	1610.91	0.66636	0.84507	2770.34	24593.5	5545.78	748.18	96.0074	296.777	43.0682	2.1422	0.196939	7.40507	-0.45	-0.1
214.987	145.799	27.4293	3.36043	0.835885	164.591	-6.04944	-1.56569	0.0508135	63.0078	5613.06	-2.14733	2.66102	0.0186072	-2.28651	-14.33	0.626797	-6.82337	-2.04801	-2.85398	0.0394601	9.35186	8.76183	9.62792	10665.3	1613.66	0.678702	0.877479	2751.16	22530.9	5267.25	717.113	90.682	254.476	39.3814	1.9256	0.177475	7.28934	-0.449648	-0.1
214.456	145.806	27.4071	3.36059	0.836521	164.676	-6.07811	-1.58562	0.0521452	60.814	5648.83	-2.38077	2.68684	0.0196278	-2.05528	-16.3457	0.39481	-6.97909	-2.30472	-3.00639	0.024427	9.52361	8.92383	9.75875	10652.5	1613.79	0.694777	0.91436	2735.97	21459.8	5006.02	684.808	85.8374	224.674	35.208	1.72193	0.164719	7.16687	-0.449296	-0.1
213.926	145.813	27.3849	3.36076	0.837151	164.76	-6.10718	-1.60595	0.0535108	58.5833	5685.23	-2.60256	2.71697	0.0207168	-1.84937	-18.1901	0.151836	-7.1469	-2.57466	-3.16758	0.00899765	9.73288	9.12101	9.96393	10639.2	1636.51	0.712708	0.956608	2731.41	20371.5	4741.23	652.212	80.9892	349.907	31.2091	2.13905	0.155306	7.04298	-0.448945	-0.1
213.395	145.82	27.3628	3.36093	0.837792	164.845	-6.13844	-1.62804	0.0550692	56.1557	5723.16	-2.76103	2.76379	0.0221202	-1.73492	-19.1175	-0.127513	-7.37766	-2.91137	-3.37018	-0.00658367	10.0381	9.40815	10.355	10627.6	1725.93	0.736185	1.0122	2754.97	19193.7	4456.37	618.311	76.1046	930.308	27.8507	6.23907	0.166543	6.9113	-0.448593	-0.1
212.864	145.827	27.3406	3.36109	0.838421	164.929	-6.17074	-1.65115	0.0567152	53.6648	5762.72	-2.87535	2.83314	0.0238281	-1.67252	-19.7957	-0.434824	-7.62973	-3.28018	-3.59213	-0.0230166	10.5999	9.93597	11.3581	10613.9	1945.38	0.76961	1.11095	2860.73	17770.5	4202.43	574.916	71.1289	10413.7	100.353	11.9354	0.174371	6.77609	-0.448241	-0.1
212.334	145.835	27.3184	3.36126	0.839067	165.016	-6.20545	-1.67609	0.0585746	51.076	5803.97	-2.90609	2.94336	0.0261339	-1.70834	-19.8505	-0.75852	-7.91747	-3.70763	-3.84555	-0.0380529	11.5778	10.8539	13.2438	10598.9	2419.24	0.816878	1.26709	3092.63	15631.8	4045.74	504.993	65.9573	43011.9	400.896	22.2609	0.173556	6.63319	-0.447889	-0.1
211.803	145.842	27.2962	3.36142	0.839696	165.099	-6.24206	-1.70281	0.0606011	48.3999	5847.76	-2.84799	3.06365	0.0287994	-1.84711	-19.352	-1.13677	-8.23584	-4.19849	-4.13432	-0.0543508	12.7268	11.9324	15.8261	10582.6	2880.02	0.875205	1.48911	3397.62	14190.7	3809.17	443.945	59.9916	79769	673.229	30.344	0.166716	6.48449	-0.447538	-0.1
211.273	145.849	27.274	3.36159	0.840346	165.186	-6.28091	-1.73116	0.0628382	45.6845	5893.25	-2.71482	3.19061	0.0318489	-2.18065	-18.1214	-1.51876	-8.56517	-4.74568	-4.44941	-0.0686159	13.9888	13.1172	18.9103	10562.8	3339.9	0.936995	1.74633	3765.06	14205.9	3425.24	410.241	54.7535	127511	935.244	37.2637	0.157952	6.33001	-0.447186	-0.1
210.742	145.856	27.2519	3.36176	0.840978	165.271	-6.32289	-1.7622	0.065372	42.8551	5941.71	-2.46157	3.28399	0.0350133	-2.62431	-16.2688	-1.98679	-8.92715	-5.39784	-4.81341	-0.0840167	15.1091	14.1694	21.7161	10538	3573.05	1.00153	2.02763	4053.93	14287.5	3092.97	359.345	47.8239	152394	1091.6	35.3735	0.139684	6.16662	-0.446834	-0.1
